instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,SEVERE,approach_lock;underspec,underspec,2,3,1,True,2,0,True,False,0.5700,bug,Separate concerns by moving the embedded logic into a dedicated method on the same `RoleMixin` class and have the original method delegate to that method.,RoleMixin,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 2 OFF_TOPIC assertions beyond problem scope.; VAGUE_SPEC: Problem statement has significant ambiguity.
instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,MODERATE,excess_tests;sneaky_edit;underspec,excess_tests,3,8,0,False,6,5,True,True,0.3000,bug,,,EXCESS_TEST: 5 UNRELATED tests beyond problem scope.
instance_tutao__tutanota-1ff82aa365763cee2d609c9d19360ad87fdf2ec7-vc4e41fd0029957297843cb9dec4a25c7c756f029,CLEAN,clean,clean,1,8,0,False,1,0,False,False,0.2000,bug,Delete the relevant `lastUpdateBatchIdPerGroup` mapping entry when the related membership is lost.,,No contamination signals detected.
instance_ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83-v906c969b551b346ef54a2c0b41e04f632b7b73c2,MINOR,underspec,underspec,1,3,0,False,5,0,False,False,0.3000,feature_request,"Add NIOS Fixedaddress to manage Infoblox DHCP Fixed Address entries for IPv4 and IPv6, identified by MAC, IP address, and network with optional network view, including DHCP options, extattrs, and comm",,No contamination signals detected.
instance_navidrome__navidrome-dfa453cc4ab772928686838dc73d0130740f054e,CLEAN,clean,clean,1,3,0,False,1,0,False,False,0.3000,feature_request,"Implement two playlist-membership operators, give them dedicated JSON keys so they round-trip through JSON, and translate them into parameterized SQL predicates that test whether `media_file.id` belon",,No contamination signals detected.
instance_internetarchive__openlibrary-8a9d9d323dfcf2a5b4f38d70b1108b030b20ebf3-v13642507b4fc1f8d234172bf8129942da2c2ca26,SEVERE,excess_tests;underspec;excess_patch;approach_lock,excess_tests,4,8,1,True,15,15,True,False,0.3500,feature_request,"Integrate raw ISBNdb batch ingestion into the import script layer, specifically so the existing `manage_imports.py`/CLI workflow can recognize a locally staged `isbndb.jsonl` file in the structured fo",manage_imports.py;isbndb.jsonl,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 9 OFF_TOPIC assertions; 15 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-66cfa15c372fa9e613ea5a82d3b03e4609399fb6-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,CLEAN,clean,clean,1,8,3,True,366,0,False,False,0.3000,bug,Introduce a new `qt.workarounds.locale` setting that overrides the locale with a compatible `.pak` file as a workaround; keep it disabled by default until distributions provide a proper fix.,,EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test_locale_workaround] require UNRELATED patch hunks to pass.
instance_qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563-v2ef375ac784985212b1805e1d0431dc8f1b3c171,MINOR,unclear_spec;underspec,underspec,2,8,2,True,4,0,False,False,0.4000,feature_request,"Include support for custom text widgets, and allow mixing them with predefined widgets.",,"EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [test_validate_valid_values, test_validate_valid_values, test_validate_invalid_values, test_validate_invalid_values] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03-v298a7a812ceed28c4c18355a091f1b268fe56d86,SEVERE,approach_lock;excess_patch,excess_patch,2,8,6,True,1,0,False,False,0.1000,bug,"Provide a public `User.get_safe_mode()` method in `openlibrary/plugins/upstream/models.py` that returns `""yes""`, `""no""`, or `""""`, and always reflects the most recent value saved via `save_preferences`",openlibrary/plugins/upstream/models.py;get_safe_mode;save_preferences;User,EXCESS_PATCH: 6 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test_user_settings] require UNRELATED patch hunks to pass.
instance_qutebrowser__qutebrowser-16de05407111ddd82fa12e54389d532362489da9-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,SEVERE,approach_lock;excess_tests,approach_lock,2,7,1,True,364,0,True,False,0.4000,bug,"Introduce a configuration option `qt.workarounds.locale` which, when enabled, detects missing locale files and applies an appropriate fallback according to Chromium's locale fallback logic.",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 6 OFF_TOPIC assertions beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,SEVERE,underspec;unclear_spec;excess_patch;approach_lock,underspec,4,8,1,True,17,0,False,False,0.1200,bug,Update the stale `utils.interpolate_color` usage in the reported call sites (`downloads.py` and `tabbedbrowser.py`) to use the helper from its new location in `qutebrowser/utils/qtutils.py`.,qutebrowser/utils/utils.py;qutebrowser/utils/qtutils.py;downloads.py;tabbedbrowser.py;interpolate_color;AttributeError,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 17 circular dependency(ies) — tests [test_invalid_start, test_invalid_end, test_invalid_percentage, test_invalid_percentage, test_invalid_colorspace, test_0_100, test_0_100, test_0_100, test_interpolation_rgb, test_interpolation_hsv, test_interpolation_hsl, test_interpolation_alpha, test_interpolation_alpha, test_interpolation_alpha, test_interpolation_none, test_interpolation_none, test_interpolation_none] require UNRELATED patch hunks to pass."
instance_future-architect__vuls-2923cbc645fbc7a37d50398eb2ab8febda8c3264,SEVERE,approach_lock;excess_tests;sneaky_edit;excess_patch;underspec,approach_lock,5,23,2,True,5,0,True,True,0.3000,bug,"Detect CentOS Stream 8 as distinct from CentOS 8, evaluate EOL against the CentOS Stream 8 schedule, and build OVAL Gost queries with a release value appropriate for CentOS Stream.",,"EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 OFF_TOPIC assertions beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [Test_rhelDownStreamOSVersionToRHEL/remove_centos., Test_rhelDownStreamOSVersionToRHEL/remove_rocky., Test_rhelDownStreamOSVersionToRHEL/noop, Test_rhelDownStreamOSVersionToRHEL/remove_minor] require UNRELATED patch hunks to pass."
instance_future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,MINOR,excess_patch;underspec,excess_patch,2,17,6,True,1,0,False,False,0.3500,feature_request,"Implement a Trivy-to-Vuls conversion system consisting of a JSON parser that maps Trivy reports into `models.ScanResult`, a `trivy-to-vuls` CLI that reads Trivy JSON and emits Vuls-compatible JSON, an",ScanResult,EXCESS_PATCH: 6 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_protonmail__webclients-b9387af4cdf79c2cb2a221dea33d665ef789512e,SEVERE,excess_patch;approach_lock,excess_patch,2,16,4,True,7,0,False,False,0.3000,feature_request,"Introduce a metric aligned with `web_drive_download_mechanism_success_rate_total_v1` and update it whenever a download reaches a terminal state in standard flows, with labels/segmentation reflecting t",,"EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 7 circular dependency(ies) — tests [src/app/store/_downloads/DownloadProvider/useDownloadMetrics.test.ts | useDownloadMetrics should observe downloads and update metrics for successful downloads, src/app/store/_downloads/DownloadProvider/useDownloadMetrics.test.ts | useDownloadMetrics should observe downloads and update metrics for failed downloads, src/app/store/_downloads/DownloadProvider/useDownloadMetrics.test.ts | useDownloadMetrics should observe downloads and update metrics correctly for retried downloads, src/app/store/_downloads/DownloadProvider/useDownloadMetrics.test.ts | useDownloadMetrics should not process the same download twice, src/app/store/_downloads/DownloadProvider/useDownloadMetrics.test.ts | useDownloadMetrics should not handle multiple LinkDownload in a download, src/app/store/_downloads/DownloadProvider/useDownloadMetrics.test.ts | useDownloadMetrics should handle different error states, src/app/store/_downloads/DownloadProvider/useDownloadMetrics.test.ts | useDownloadMetrics should only report failed users every 5min] require UNRELATED patch hunks to pass."
instance_flipt-io__flipt-518ec324b66a07fdd95464a5e9ca5fe7681ad8f9,MINOR,underspec,underspec,1,3,0,False,1,0,False,True,0.3000,bug,"Restore the previous string-slice parsing behavior for `allowed_origins` so whitespace-separated values (spaces, newlines, multiple whitespace characters) are split into distinct entries, not just com",advanced.yml,No contamination signals detected.
instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59,MODERATE,excess_tests;underspec,underspec,2,7,2,True,3,1,True,False,0.3000,feature_request,"Allow specifying the encoding per file in form-multipart data, e.g. multipart_encoding: 7or8bit, potentially using alternative encoders already available in the Python email library.",lib/ansible/module_utils/urls.py,EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 UNRELATED tests beyond problem scope.
instance_flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,CLEAN,clean,clean,1,11,3,True,1,0,False,False,0.3000,bug,,/opt/flipt/flipt;/opt/flipt/flipt.yml;backup-flipt-export.yaml,EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.
instance_ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8-v1055803c3a812189a1133297f7f5468579283f86,SEVERE,approach_lock;excess_tests;underspec,excess_tests,3,23,1,True,17,6,True,False,0.5000,feature_request,"Cache Galaxy API responses in a dedicated cache directory, reuse cached responses while valid, ensure cached files are stored safely (not world-writable), add explicit CLI flags to disable cache usage",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 20 OFF_TOPIC assertions; 6 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_flipt-io__flipt-5c7037ececb0bead0a8eb56054e224bcd7ac5922,SEVERE,excess_tests;approach_lock;excess_patch;underspec,excess_tests,4,11,3,True,3,0,True,True,0.2000,feature_request,"Allow ""json"" as a valid log encoding value for log.encoding and FLIPT_LOG_ENCODING, and use an appropriate JSON formatter/encoder when selected (examples mentioned: zap.JSONEncoder or logrus.JSONForma",config.yml;JSONEncoder;JSONFormatter,EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 OFF_TOPIC assertions beyond problem scope.
instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,SEVERE,approach_lock;excess_tests;underspec;unclear_spec,underspec,4,9,1,True,3,1,True,False,0.7000,enhancement,Ensure database records consistently reflect the authoritative remote location/state of archived covers across all ID ranges; standardize batch packaging/layout for direct remote retrieval and depreca,,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 2 OFF_TOPIC assertions; 1 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has significant ambiguity.
instance_protonmail__webclients-2f2f6c311c6128fe86976950d3c0c2db07b03921,SEVERE,underspec;unclear_spec;excess_tests;approach_lock,underspec,4,14,1,True,5,0,False,False,0.3500,bug,"Implement logic to detect legacy shares, attempt their migration to the link-based encryption format, and gracefully handle shares that cannot be migrated, including when migration endpoints are unava",,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [src/app/store/_shares/useShareActions.test.ts | useShareActions migrateShares, src/app/store/_shares/useShareActions.test.ts | useShareActions migrateShares with 120 shares, src/app/store/_shares/useShareActions.test.ts | useShareActions stop migration when server respond 404 for unmigrated endpoint, src/app/store/_shares/useShareActions.test.ts | useShareActions stop migration when server respond 404 for migrate post endpoint, src/app/store/_shares/useShareActions.test.ts | useShareActions should send non-decryptable shares to api] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_gravitational__teleport-ac2fb2f9b4fd1896b554d3011df23d3d71295779,SEVERE,approach_lock;excess_tests;excess_patch;underspec,approach_lock,4,9,3,True,5,0,True,False,0.3000,bug,,service/service.go;service/signals.go;dynamo/dynamodbbk.go;s3sessions/s3handler.go;dynamoevents/dynamoevents.go;MultiLog,"EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 2 OFF_TOPIC assertions beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [TestAuditWriter, TestAuditWriter/Session, TestAuditWriter/ResumeStart, TestAuditWriter/ResumeMiddle] require UNRELATED patch hunks to pass."
instance_protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,CLEAN,clean,clean,1,5,0,False,1,0,False,False,0.2000,bug,,getByRole;ModalTwo;HTMLDialogElement;Button,No contamination signals detected.
instance_qutebrowser__qutebrowser-3e21c8214a998cb1058defd15aabb24617a76402-v5fc38aaf22415ab0b70567368332beee7955b367,SEVERE,sneaky_edit;excess_tests;approach_lock,sneaky_edit,3,8,0,False,1869,3,True,True,0.5000,bug,"Refactor `KeySequence` and related key-handling code to use structured key information, leverage `QKeyCombination` on Qt6, fix the conditional import handling instead of using a bare `pass`, and separ",KeySequence;QKeyCombination,EXCESS_TEST: 3 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-e5340c449f23608803c286da0563b62f58ba25b0-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,MINOR,excess_patch;unclear_spec,excess_patch,2,18,12,True,8,0,False,True,0.5000,bug,"Update the WebKit `CertificateErrorWrapper` so its constructor accepts standard parameters including reply objects, and make its HTML rendering consistent for single and multiple error scenarios with ",CertificateErrorWrapper,EXCESS_PATCH: 12 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,MINOR,excess_patch;unclear_spec,excess_patch,2,11,6,True,8,0,False,False,0.5000,bug,"Normalize mailbox IDs and page size values in the mail metrics helper functions so they always produce consistent outputs, including when settings are missing or undefined.",,"EXCESS_PATCH: 6 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 8 circular dependency(ies) — tests [src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate page size for {""PageSize"": undefined}, src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate page size for {""PageSize"": 50}, src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate page size for {""PageSize"": 100}, src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate page size for {""PageSize"": 200}, src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate label for 0, src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate label for 1, src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate label for test, src/app/metrics/mailMetricsHelper.test.ts | mailMetrisHelper should return appropriate label for -10] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_flipt-io__flipt-507170da0f7f4da330f6732bffdf11c4df7fc192,SEVERE,approach_lock;excess_patch,excess_patch,2,8,3,True,1,0,False,False,0.3000,feature_request,"Make the policy engine support readable/documented authentication method identifiers like `""token""`, `""jwt""`, and `""kubernetes""` when evaluating `input.authentication.method` rules, rather than requir",,EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.
instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,MINOR,underspec,underspec,1,27,6,True,1,0,False,True,0.2000,enhancement,"Rename the listed commands to use a `cmd-` prefix: `set-cmd-text` → `cmd-set-text`, `repeat` → `cmd-repeat`, `repeat-command` → `cmd-repeat-last`, `later` → `cmd-later`, `edit-command` → `cmd-edit`, a",set-cmd-text;repeat;later;edit-command;run-with-count;repeat-command;cmd-set-text;cmd-repeat;cmd-repeat-last;cmd-later;cmd-edit;cmd-run-with-count,EXCESS_PATCH: 6 hunk(s) modify code unrelated to the problem description.
instance_protonmail__webclients-3f22e2172cbdfd7b9abb2b1d8fd80c16d38b4bbe,SEVERE,approach_lock;underspec,underspec,2,7,0,False,5,0,False,False,0.3900,bug,,,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_ansible__ansible-942424e10b2095a173dbd78e7128f52f7995849b-v30a923fb5c164d6cd18280c02422f75e611e8fb2,CLEAN,clean,clean,1,9,1,True,1,0,False,True,0.3000,bug,"Handle stdin write failures by attempting to get output only once with a timeout, and raise a clear exception if completion is not possible.",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_protonmail__webclients-281a6b3f190f323ec2c0630999354fafb84b2880,MINOR,excess_patch;underspec,excess_patch,2,38,3,True,7,0,False,False,0.3000,bug,"Ensure messageID flows from components into all helpers that prepare, insert, or render assistant content; restore links/images only when their messageID matches the current message; drop hallucinated",,"EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 7 circular dependency(ies) — tests [src/app/helpers/assistant/url.test.ts | restoreURLs should remove hallucinated image and links but preserve link content, src/app/helpers/assistant/markdown.test.ts | cleanMarkdown should remove unnecessary spaces in unordered list but preserve indentation, src/app/helpers/assistant/markdown.test.ts | cleanMarkdown should remove unnecessary spaces in ordered list but preserve indentation, src/app/helpers/assistant/markdown.test.ts | cleanMarkdown should remove unnecessary spaces in heading, src/app/helpers/assistant/markdown.test.ts | cleanMarkdown should remove unnecessary spaces in code block, src/app/helpers/assistant/markdown.test.ts | cleanMarkdown should remove unnecessary spaces in blockquote, src/app/helpers/assistant/markdown.test.ts | fixNestedLists should correctly fix an improperly nested list] require UNRELATED patch hunks to pass."
instance_NodeBB__NodeBB-8ca65b0c78c67c1653487c02d1135e1b702185e1-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,SEVERE,excess_patch;approach_lock;underspec,excess_patch,3,9,4,True,1,0,False,False,0.3000,bug,,,EXCESS_PATCH: 4 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test/uploads.js | Upload Controllers admin uploads should fail to upload invalid file type] require UNRELATED patch hunks to pass.
instance_gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,SEVERE,approach_lock;excess_tests;excess_patch;underspec,excess_patch,4,24,24,True,11,0,False,False,0.2000,bug,"Retain the most recent valid last_heartbeat on RemoteCluster even when no TunnelConnection exists, and only write RemoteCluster changes to the backend when connection_status changes or when a newer la",RemoteCluster;TunnelConnection,"EXCESS_PATCH: 24 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 11 circular dependency(ies) — tests [TestAuditLog, TestAuditWriter, TestAuditWriter/Session, TestAuditWriter/ResumeStart, TestAuditWriter/ResumeMiddle, TestProtoStreamer, TestProtoStreamer/5MB_similar_to_S3_min_size_in_bytes, TestProtoStreamer/get_a_part_per_message, TestProtoStreamer/small_load_test_with_some_uneven_numbers, TestProtoStreamer/no_events, TestProtoStreamer/one_event_using_the_whole_part] require UNRELATED patch hunks to pass."
instance_flipt-io__flipt-f1bc91a1b999656dbdb2495ccb57bf2105b84920,MODERATE,excess_tests;sneaky_edit;underspec,excess_tests,3,9,0,False,26,12,True,True,0.3000,enhancement,"Introduce a new `Evaluator` interface with an `Evaluate` method, implement it in `EvaluatorStorage`, move evaluation logic out of `RuleStore`, have the new layer handle rule fetching, constraint check",Evaluate;Server.Evaluate;RuleStore.Evaluate;Server;RuleStore;Evaluator;EvaluatorStorage,EXCESS_TEST: 48 OFF_TOPIC assertions; 12 UNRELATED tests beyond problem scope.
instance_protonmail__webclients-8be4f6cb9380fcd2e67bcb18cef931ae0d4b869c,MINOR,underspec,underspec,1,86,1,True,4,0,False,False,0.3500,enhancement,"Introduce a standardized `size` prop for dropdowns, using consistent `DropdownSizeUnit` values that map to predictable CSS variables for width, height, and maximum dimensions.",DropdownSizeUnit,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [components/dropdown/Dropdown.test.tsx | dropdown size should should set initial on viewport max size, components/dropdown/Dropdown.test.tsx | dropdown size should should set custom max height, components/dropdown/Dropdown.test.tsx | dropdown size should should set custom height, components/dropdown/Dropdown.test.tsx | dropdown size should should set custom width] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,CLEAN,clean,clean,1,3,1,True,17,0,False,False,0.3200,bug,,/home/bauen1/.ansible.cfg;/home/jh/.ansible.cfg;/etc/ansible/hosts;/tmp/ansible-test/bin/ansible;/tmp/ansible-test/bin/ansible-playbook;/tmp/ansible-test/lib/python3.7/site-packages/ansible/cli/playbook.py;/tmp/ansible-test/lib/python3.7/site-packages/ansible/executor/playbook_executor.py;/tmp/ansible-test/lib/python3.7/site-packages/ansible/playbook/init.py;/tmp/ansible-test/lib/python3.7/site-packages/ansible/playbook/play.py;run;load;_load_playbook_data;verify_file;join;Playbook,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_NodeBB__NodeBB-1ea9481af6125ffd6da0592ed439aa62af0bca11-vd59a5728dfc977f44533186ace531248c2917516,CLEAN,clean,clean,1,3,0,False,3,0,False,False,0.3000,bug,,,No contamination signals detected.
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,MODERATE,excess_patch;sneaky_edit,excess_patch,2,26,12,True,23,0,False,True,0.4000,enhancement,"Update the import system so it accepts and utilizes external author identifiers, using a priority-based matching approach that considers Open Library IDs first, then external identifiers, then traditi",,"EXCESS_PATCH: 12 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 22 circular dependency(ies) — tests [test_author_wildcard_match_with_no_matches_creates_author_with_wildcard, test_import_author_name_natural_order, test_import_author_name_natural_order, test_import_author_name_natural_order, test_import_author_name_natural_order, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_build_query, test_author_importer_drops_honorifics, test_author_match_is_case_insensitive_for_names, test_first_match_ol_key, test_conflicting_ids_cause_error, test_second_match_remote_identifier, test_third_match_priority_name_and_dates, test_match_priority_alternate_names_and_dates, test_last_match_on_surname_and_dates, test_last_match_on_surname_and_dates_and_dates_are_required, test_birth_and_death_date_match_is_on_year_strings] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2,CLEAN,clean,clean,1,1,0,False,9,0,False,False,0.4000,feature_request,"Create an `icx_ping` module that runs the ICX native ping command with standard parameters, parses ICX-formatted output into structured fields, validates inputs with useful errors, and reports success",,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,MINOR,underspec,underspec,1,3,0,False,12,0,False,False,0.4000,feature_request,"Create a centralized internal utility module that supports listing tokens, generating tokens with metadata, retrieving token details, updating descriptions, deleting tokens, and logging usage timestam",,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,MINOR,unclear_spec;underspec,unclear_spec,2,6,0,False,18,0,False,True,0.4000,feature_request,Support configuring the Kubernetes cluster through an environment variable so `tsh` can automatically select a specific cluster.,,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_protonmail__webclients-5d2576632037d655c3b6a28e98cd157f7e9a5ce1,MINOR,underspec,underspec,1,22,0,False,5,0,False,False,0.2400,bug,"Always perform block verification as part of the core encryption routine across all environments, remove environment-based toggles from that decision, move failed-verification retry limits into a cent",,No contamination signals detected.
instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,MODERATE,excess_tests;underspec,excess_tests,2,10,0,False,4,1,True,True,0.3800,enhancement,Refactor the Worksearch plugin requests so they work with JSONs instead of XMLs.,,EXCESS_TEST: 1 OFF_TOPIC assertions; 1 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07,MINOR,underspec,underspec,1,3,0,False,7,0,False,True,0.3000,bug,"Tighten the parsing logic so it accepts only valid package lines, properly handles quoted fields, ignores prompt/extraneous messages, and includes epoch values in package version interpretation.",config.toml;/home/vuls/.ssh/id_rsa,No contamination signals detected.
instance_future-architect__vuls-436341a4a522dc83eb8bddd1164b764c8dd6bc45,MINOR,excess_patch;underspec,excess_patch,2,23,8,True,16,0,False,True,0.4000,bug,"Sync the EOL data to vendor timelines, extend the Windows KB lists for modern builds, and make the struct literals in scanner/windows.go consistent using named fields.",scanner/windows.go;GetEOL,"EXCESS_PATCH: 8 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 8 circular dependency(ies) — tests [TestEOL_IsStandardSupportEnded/Fedora_37_eol_since_2023-12-6, TestEOL_IsStandardSupportEnded/Fedora_38_supported, TestEOL_IsStandardSupportEnded/Fedora_40_supported, Test_windows_detectKBsFromKernelVersion/10.0.19045.2129, Test_windows_detectKBsFromKernelVersion/10.0.19045.2130, Test_windows_detectKBsFromKernelVersion/10.0.22621.1105, Test_windows_detectKBsFromKernelVersion/10.0.20348.1547, Test_windows_detectKBsFromKernelVersion/10.0.20348.9999] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_element-hq__element-web-fe14847bb9bb07cab1b9c6c54335ff22ca5e516a-vnan,SEVERE,unclear_spec;excess_tests;approach_lock,excess_tests,3,11,0,False,15,0,False,False,0.7000,enhancement,"Adopt a model-store-utils architecture for Voice Broadcast by introducing `VoiceBroadcastRecording` for individual recording state, `VoiceBroadcastRecordingsStore` for managing recordings, `startNewVo",startNewVoiceBroadcastRecording;VoiceBroadcastRecording;VoiceBroadcastRecordingsStore;TypedEventEmitter,VAGUE_SPEC: Problem statement has significant ambiguity.
instance_future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,SEVERE,excess_patch;approach_lock,excess_patch,2,11,3,True,1,0,False,False,0.3000,feature_request,Extract the OS version from the OS metadata information in Trivy scan results and store it in a field.,,EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestParse] require UNRELATED patch hunks to pass.
