instance_id,severity,combined_score,excess_patch_score,excess_test_score,vague_spec_score,task_labels,primary_label,label_count,patch_hunks_total,patch_required,patch_ancillary,patch_unrelated,tests_total,tests_aligned,tests_tangential,tests_unrelated,assertions_total,assertions_on_topic,assertions_off_topic,recommendations
scikit-learn__scikit-learn-10844,SEVERE,0.7821,0.0000,0.8000,0.3000,mistest_overtest;mistest_sneaky_modification,mistest_overtest,2,1,1,0,0,1,0,1,0,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.
scikit-learn__scikit-learn-10908,SEVERE,0.8194,0.0000,1.0000,0.3000,mistest_overtest;mistest_customtest,mistest_customtest,2,1,1,0,0,2,0,1,1,4,1,3,EXCESS_TEST: 3/4 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
scikit-learn__scikit-learn-11310,MINOR,0.3526,0.3750,0.0000,0.5000,mistest_undertest;desc_incomplete,desc_incomplete,2,4,1,3,0,1,1,0,0,3,3,0,"EXCESS_PATCH: 3 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
scikit-learn__scikit-learn-11578,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-12585,CLEAN,0.0000,0.0000,0.0000,0.4000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
scikit-learn__scikit-learn-12682,SEVERE,0.8455,0.4792,0.0000,0.5000,mispatch_ancillary_bundling;mispatch_overpatch;scope_expansion;desc_misleading,scope_expansion,4,24,4,17,3,1,1,0,0,1,1,0,EXCESS_PATCH: 3/24 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
scikit-learn__scikit-learn-12973,CLEAN,0.1200,0.1667,0.0000,0.2500,mistest_undertest,mistest_undertest,1,3,2,1,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
scikit-learn__scikit-learn-13124,SEVERE,0.7868,0.2500,0.0000,0.6000,desc_misleading;mistest_overtest;mistest_undertest,desc_misleading,3,2,1,1,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has significant ambiguity (score: 0.60). Multiple valid solutions likely exist."
scikit-learn__scikit-learn-13135,SEVERE,0.8501,0.0000,1.0000,0.3000,mistest_overtest;mistest_customtest,mistest_customtest,2,1,1,0,0,3,1,2,0,1,0,1,EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.
scikit-learn__scikit-learn-13142,MODERATE,0.5040,0.0000,1.0000,0.3000,mistest_overtest,mistest_overtest,1,2,2,0,0,2,1,0,1,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
scikit-learn__scikit-learn-13328,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-13439,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-13496,CLEAN,0.0000,0.0000,0.0000,0.3500,clean,clean,1,3,3,0,0,1,1,0,0,2,2,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.35).
scikit-learn__scikit-learn-13779,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,2,2,0,0,2,2,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-14053,MODERATE,0.4957,0.0000,1.0000,0.2000,mistest_undertest;mistest_overtest,mistest_overtest,2,1,1,0,0,1,0,1,0,2,0,2,EXCESS_TEST: 2/2 assertion(s) test behavior beyond problem scope.
scikit-learn__scikit-learn-14087,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,2,2,0,0,9,9,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-14141,CLEAN,0.0000,0.0000,0.0000,0.5000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
scikit-learn__scikit-learn-14496,SEVERE,0.8023,0.5000,1.0000,0.2000,mistest_undertest;mistest_overtest;mispatch_ancillary_bundling;scope_expansion,mistest_overtest,4,6,1,4,1,1,0,1,0,1,0,1,EXCESS_PATCH: 1/6 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.
scikit-learn__scikit-learn-14629,SEVERE,0.9978,1.0000,1.0000,0.5000,mistest_overtest;mistest_customtest;mistest_undertest;mispatch_approach_mismatch;mispatch_overpatch;mispatch_ancillary_bundling;desc_misleading;desc_hidden_in_hints;scope_expansion,mistest_customtest,9,2,0,0,2,1,0,0,1,3,0,3,EXCESS_PATCH: 2/2 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 3/3 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
scikit-learn__scikit-learn-14710,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-14894,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,2,2,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-14983,CLEAN,0.1100,0.0000,0.3000,0.2000,mistest_undertest,mistest_undertest,1,2,2,0,0,2,0,2,0,2,2,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-15100,MODERATE,0.5390,0.0000,0.9667,0.2000,mistest_overtest,mistest_overtest,1,1,1,0,0,1,0,1,0,3,1,2,EXCESS_TEST: 2/3 assertion(s) test behavior beyond problem scope.
scikit-learn__scikit-learn-25102,SEVERE,0.9394,0.2143,0.9000,0.6000,mistest_overtest;mistest_customtest;mispatch_ancillary_bundling;scope_expansion;mispatch_approach_mismatch,mistest_overtest,5,7,4,3,0,2,0,2,0,5,2,3,"EXCESS_PATCH: 3 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 3/5 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has significant ambiguity (score: 0.60). Multiple valid solutions likely exist."
scikit-learn__scikit-learn-25232,CLEAN,0.0000,0.1000,0.0000,0.3000,clean,clean,1,5,4,1,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
scikit-learn__scikit-learn-25747,SEVERE,0.9255,0.2500,1.0000,0.5000,mistest_overtest;mistest_customtest;mispatch_ancillary_bundling;desc_incomplete,mistest_customtest,4,2,1,1,0,1,0,0,1,1,0,1,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
scikit-learn__scikit-learn-25931,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,2,2,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
scikit-learn__scikit-learn-25973,CLEAN,0.0000,0.1000,0.0000,0.3000,clean,clean,1,5,4,1,0,1,1,0,0,1,0,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
scikit-learn__scikit-learn-26194,SEVERE,0.9808,0.3750,1.0000,0.5000,desc_misleading;mistest_overtest;mistest_customtest;mistest_sneaky_modification;mispatch_ancillary_bundling,mistest_sneaky_modification,5,4,1,3,0,2,0,0,2,3,0,3,"EXCESS_PATCH: 3 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 3/3 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 2 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
scikit-learn__scikit-learn-26323,MODERATE,0.5776,0.5000,0.5000,0.2000,mistest_overtest;mispatch_ancillary_bundling,mistest_overtest,2,2,1,0,1,1,1,0,0,2,1,1,EXCESS_PATCH: 1/2 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.
scikit-learn__scikit-learn-9288,SEVERE,0.7601,0.0000,1.0000,0.4000,mistest_overtest;mistest_customtest,mistest_overtest,2,2,2,0,0,1,0,1,0,1,0,1,EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sphinx-doc__sphinx-10323,SEVERE,0.9163,0.0000,0.3000,0.5000,desc_hidden_in_hints;desc_misleading;mispatch_approach_mismatch;mistest_undertest,mispatch_approach_mismatch,4,1,1,0,0,1,0,1,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sphinx-doc__sphinx-10435,SEVERE,0.8450,0.0000,0.0000,0.3000,mistest_customtest;mistest_sneaky_modification,mistest_customtest,2,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-10449,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,3,3,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-10466,SEVERE,0.8313,0.0000,0.6000,0.4000,mistest_customtest;mistest_overtest,mistest_customtest,2,1,1,0,0,1,1,0,0,5,2,3,EXCESS_TEST: 3/5 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sphinx-doc__sphinx-10614,SEVERE,0.8542,0.0000,1.0000,0.3000,mistest_overtest;mistest_sneaky_modification,mistest_sneaky_modification,2,1,1,0,0,3,0,2,1,3,1,2,EXCESS_TEST: 2/3 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sphinx-doc__sphinx-10673,MODERATE,0.6183,0.1111,0.8000,0.3000,mistest_undertest;mistest_overtest;mispatch_ancillary_bundling,mistest_overtest,3,9,7,2,0,1,0,1,0,2,1,1,"EXCESS_PATCH: 2 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope."
sphinx-doc__sphinx-11445,SEVERE,0.7022,0.1667,0.0000,0.3500,mistest_customtest;mistest_undertest;mispatch_ancillary_bundling,mistest_customtest,3,3,2,1,0,2,2,0,0,2,2,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.35)."
sphinx-doc__sphinx-11510,SEVERE,0.7132,0.3333,1.0000,0.4000,mistest_overtest;mispatch_ancillary_bundling,mistest_overtest,2,3,1,2,0,2,1,1,0,8,1,7,"EXCESS_PATCH: 2 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 7/8 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sphinx-doc__sphinx-7440,SEVERE,0.8831,0.2500,1.0000,0.5000,mistest_overtest;mistest_sneaky_modification;mispatch_ancillary_bundling,mistest_overtest,3,2,1,1,0,4,1,2,1,1,0,1,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
sphinx-doc__sphinx-7454,CLEAN,0.0000,0.0000,0.3000,0.3000,clean,clean,1,1,1,0,0,2,0,2,0,3,3,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-7462,MODERATE,0.4411,0.0000,0.5000,0.3000,scope_expansion;mistest_undertest,scope_expansion,2,2,2,0,0,2,1,0,1,1,1,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sphinx-doc__sphinx-7590,MODERATE,0.5169,0.3214,0.0000,0.5000,mispatch_overpatch;mispatch_ancillary_bundling;mistest_undertest,mispatch_overpatch,3,14,8,3,3,1,1,0,0,1,0,0,EXCESS_PATCH: 3/14 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sphinx-doc__sphinx-7748,MODERATE,0.4478,0.1250,0.1500,0.6000,desc_incomplete;mispatch_ancillary_bundling;mistest_undertest,desc_incomplete,3,4,3,1,0,2,1,1,0,1,0,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has significant ambiguity (score: 0.60). Multiple valid solutions likely exist."
sphinx-doc__sphinx-7757,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,6,6,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-7889,MINOR,0.1840,0.0000,1.0000,0.4000,mistest_undertest,mistest_undertest,1,1,1,0,0,1,0,0,1,1,0,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sphinx-doc__sphinx-7910,MODERATE,0.4420,0.2500,0.0000,0.4000,mispatch_ancillary_bundling;desc_hidden_in_hints,mispatch_ancillary_bundling,2,2,1,1,0,1,1,0,0,1,0,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sphinx-doc__sphinx-7985,SEVERE,0.9081,0.0000,1.0000,0.5000,mistest_sneaky_modification;mistest_overtest;mistest_customtest,mistest_sneaky_modification,3,2,2,0,0,2,1,0,1,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sphinx-doc__sphinx-8035,MINOR,0.3500,0.1667,0.0000,0.3000,mispatch_overpatch,mispatch_overpatch,1,6,5,0,1,1,1,0,0,1,1,0,EXCESS_PATCH: 1/6 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.
sphinx-doc__sphinx-8056,MINOR,0.2819,0.2500,0.0000,0.5000,mistest_undertest;mispatch_ancillary_bundling,mispatch_ancillary_bundling,2,2,1,1,0,1,1,0,0,1,0,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
sphinx-doc__sphinx-8120,MINOR,0.1860,0.3333,0.0000,0.3000,mispatch_ancillary_bundling,mispatch_ancillary_bundling,1,3,1,2,0,1,1,0,0,3,3,0,"EXCESS_PATCH: 2 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
sphinx-doc__sphinx-8265,MINOR,0.1800,0.0000,1.0000,0.3000,mistest_undertest,mistest_undertest,1,1,1,0,0,1,0,0,1,1,0,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sphinx-doc__sphinx-8269,MODERATE,0.4950,0.0000,0.0000,0.3000,mistest_customtest,mistest_customtest,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-8459,SEVERE,0.7835,0.0000,0.3000,0.3000,mistest_customtest;mistest_overtest,mistest_customtest,2,1,1,0,0,1,0,1,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-8475,CLEAN,0.0000,0.2500,0.0000,0.2000,clean,clean,1,2,1,1,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
sphinx-doc__sphinx-8548,MINOR,0.2340,0.3750,0.0000,0.3000,mispatch_ancillary_bundling,mispatch_ancillary_bundling,1,4,1,3,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 3 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
sphinx-doc__sphinx-8551,MODERATE,0.5018,0.0000,1.0000,0.3000,mistest_undertest;mistest_overtest,mistest_overtest,2,2,2,0,0,1,0,0,1,6,0,6,EXCESS_TEST: 6/6 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sphinx-doc__sphinx-8593,SEVERE,0.8009,0.5000,0.1500,0.3000,mistest_sneaky_modification;mispatch_ancillary_bundling;mispatch_overpatch,mistest_sneaky_modification,3,4,1,2,1,2,1,1,0,1,0,0,EXCESS_PATCH: 1/4 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.
sphinx-doc__sphinx-8595,SEVERE,0.7037,0.5000,0.0000,0.3000,mispatch_underpatch;mistest_overtest;mistest_customtest,mistest_overtest,3,1,0,1,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
sphinx-doc__sphinx-8621,CLEAN,0.0000,0.0000,0.0000,0.5000,clean,clean,1,1,1,0,0,2,2,0,0,1,0,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sphinx-doc__sphinx-8638,SEVERE,0.8752,0.0000,1.0000,0.5000,mistest_undertest;mistest_overtest;mistest_customtest;desc_incomplete;scope_expansion,mistest_customtest,5,1,1,0,0,1,0,1,0,4,1,3,EXCESS_TEST: 3/4 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sphinx-doc__sphinx-8721,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-9229,MODERATE,0.5738,0.0000,0.3000,0.4000,mistest_undertest;mistest_customtest,mistest_customtest,2,2,2,0,0,1,0,1,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sphinx-doc__sphinx-9230,SEVERE,0.7894,0.0000,1.0000,0.3000,mistest_overtest;mistest_sneaky_modification,mistest_overtest,2,1,1,0,0,3,0,3,0,4,1,3,EXCESS_TEST: 3/4 assertion(s) test behavior beyond problem scope.
sphinx-doc__sphinx-9258,MODERATE,0.6523,0.0000,0.0000,0.5000,mistest_customtest;desc_incomplete,mistest_customtest,2,1,1,0,0,1,1,0,0,4,4,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sphinx-doc__sphinx-9281,MINOR,0.2969,0.2500,0.0000,0.3000,mispatch_ancillary_bundling;mistest_undertest,mispatch_ancillary_bundling,2,2,1,1,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness."
sphinx-doc__sphinx-9320,CLEAN,0.0000,0.0000,0.0000,0.2000,clean,clean,1,2,2,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-9367,MINOR,0.1720,0.0000,1.0000,0.1000,mistest_undertest,mistest_undertest,1,1,1,0,0,1,0,0,1,1,0,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sphinx-doc__sphinx-9461,SEVERE,0.9179,0.2143,0.2600,0.4000,mistest_customtest;mistest_overtest;mispatch_ancillary_bundling;scope_expansion;mistest_sneaky_modification,mistest_customtest,5,7,4,3,0,5,3,1,1,7,7,0,"EXCESS_PATCH: 3 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sphinx-doc__sphinx-9591,MODERATE,0.4800,0.0000,0.0000,0.3000,mistest_sneaky_modification,mistest_sneaky_modification,1,1,1,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-9602,SEVERE,0.7888,0.1667,0.8000,0.3000,mistest_overtest;mistest_customtest;mispatch_ancillary_bundling,mistest_customtest,3,3,2,1,0,1,0,1,0,2,1,1,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope."
sphinx-doc__sphinx-9658,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,3,3,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-9673,MINOR,0.2200,0.0000,0.1500,0.4000,desc_hidden_in_hints,desc_hidden_in_hints,1,1,1,0,0,2,1,1,0,1,0,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sphinx-doc__sphinx-9698,CLEAN,0.0000,0.0000,0.0000,0.2000,clean,clean,1,1,1,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
sphinx-doc__sphinx-9711,MINOR,0.1900,0.2500,1.0000,0.3000,mistest_undertest,mistest_undertest,1,2,1,1,0,1,1,0,0,1,0,1,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope."
sympy__sympy-11618,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-12096,SEVERE,0.8210,0.0000,0.0000,0.3000,desc_misleading;mispatch_approach_mismatch;mistest_undertest,mispatch_approach_mismatch,3,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-12419,MINOR,0.2340,0.5000,0.5000,0.3000,mispatch_ancillary_bundling,mispatch_ancillary_bundling,1,3,1,1,1,2,1,0,1,3,3,0,EXCESS_PATCH: 1/3 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-12481,MINOR,0.3972,0.0000,0.5000,0.4000,mistest_undertest;mistest_overtest,mistest_overtest,2,1,1,0,0,2,1,0,1,1,1,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-12489,SEVERE,0.9039,0.2885,1.0000,0.4000,mistest_overtest;mistest_customtest;mispatch_ancillary_bundling;mispatch_overpatch,mistest_overtest,4,26,16,5,5,1,0,1,0,4,1,3,EXCESS_PATCH: 5/26 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 3/4 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-13031,SEVERE,0.8406,0.2500,0.0000,0.5000,desc_incomplete;desc_hidden_in_hints;scope_expansion;mistest_overtest;mispatch_ancillary_bundling,mistest_overtest,5,2,1,1,0,1,1,0,0,1,0,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
sympy__sympy-13091,SEVERE,0.7079,0.2889,0.0000,0.4000,mispatch_overpatch;mispatch_ancillary_bundling;desc_misleading,mispatch_overpatch,3,45,27,10,8,2,2,0,0,20,20,0,EXCESS_PATCH: 8/45 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-13372,MODERATE,0.4134,0.0000,0.0000,0.5000,desc_incomplete;desc_hidden_in_hints,desc_incomplete,2,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-13480,SEVERE,0.8459,0.0000,1.0000,0.3000,mistest_overtest;mistest_customtest,mistest_overtest,2,1,1,0,0,1,0,1,0,2,0,2,EXCESS_TEST: 2/2 assertion(s) test behavior beyond problem scope.
sympy__sympy-13551,MINOR,0.1560,0.0000,0.0000,0.5000,mistest_undertest,mistest_undertest,1,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-13615,CLEAN,0.0000,0.0000,0.0000,0.4000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-13647,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-13757,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,5,5,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-13798,MODERATE,0.4900,0.0000,0.8000,0.3500,mistest_overtest,mistest_overtest,1,1,1,0,0,1,0,1,0,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.35).
sympy__sympy-13852,SEVERE,0.7620,0.2500,1.0000,0.5000,mistest_overtest;mistest_undertest;mispatch_ancillary_bundling,mistest_overtest,3,4,2,2,0,1,0,1,0,4,1,3,"EXCESS_PATCH: 2 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 3/4 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
sympy__sympy-13877,SEVERE,0.9224,0.5000,1.0000,0.5000,mistest_overtest;mistest_customtest;mispatch_ancillary_bundling;mispatch_overpatch,mistest_overtest,4,6,2,2,2,1,0,1,0,3,0,3,EXCESS_PATCH: 2/6 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 3/3 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-13878,MODERATE,0.6078,0.5333,0.0000,0.3500,mistest_undertest;mispatch_ancillary_bundling;mispatch_overpatch,mispatch_overpatch,3,45,12,18,15,1,1,0,0,1,1,0,EXCESS_PATCH: 15/45 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.35).
sympy__sympy-13974,MINOR,0.2340,0.2500,0.3000,0.4000,mispatch_ancillary_bundling,mispatch_ancillary_bundling,1,4,3,0,1,1,0,1,0,4,4,0,EXCESS_PATCH: 1/4 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
