instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,MINOR,weak_coverage,weak_coverage,1,3,1,True,17,0,False,False,0.1200,bug,"Stop deriving `name` inside `Play.load`; have `get_name` compute fallback names dynamically from `hosts` when needed, add a `Play._validate_hosts` method that validates `hosts` only if the key exists ",/home/bauen1/.ansible.cfg;/tmp/ansible-test/bin/ansible-playbook;/etc/ansible/hosts;/tmp/ansible-test/lib/python3.7/site-packages/ansible/cli/playbook.py;/tmp/ansible-test/lib/python3.7/site-packages/ansible/executor/playbook_executor.py;/tmp/ansible-test/lib/python3.7/site-packages/ansible/playbook/init.py;/tmp/ansible-test/lib/python3.7/site-packages/ansible/playbook/play.py;run;load;_load_playbook_data;get_name;_validate_hosts;verify_file;is_sequence;Play,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 17 circular dependency(ies) — tests [test_play_empty_hosts, test_play_invalid_hosts_sequence, test_play_invalid_hosts_sequence, test_play_empty_hosts, test_play_none_hosts, test_play_none_hosts, test_play_invalid_hosts_value, test_play_invalid_hosts_value, test_play_invalid_hosts_sequence, test_play_invalid_hosts_sequence, test_play_invalid_hosts_value, test_play_none_hosts, test_play_invalid_hosts_value, test_play_invalid_hosts_sequence, test_play_invalid_hosts_sequence, test_play_invalid_hosts_value, test_play_invalid_hosts_value] require UNRELATED patch hunks to pass."
instance_NodeBB__NodeBB-1ea9481af6125ffd6da0592ed439aa62af0bca11-vd59a5728dfc977f44533186ace531248c2917516,MINOR,weak_coverage,weak_coverage,1,3,0,False,3,0,False,False,0.2800,bug,"Add a new lockPosting(req, error) function in src/controllers/write/topics.js that uses req.uid or req.sessionID to create a per-actor lock key (posting<id>) and throws the supplied error if another p",src/controllers/write/topics.js;lockPosting,No contamination signals detected.
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,MODERATE,scope_creep;test_mutation;weak_coverage,scope_creep,3,26,15,True,23,0,False,True,0.3800,enhancement,"Add author matching that accepts Open Library keys and remote_ids, applies matching in the order Open Library key -> external identifiers -> name/date, merges non-conflicting remote IDs into matched a",openlibrary/catalog/add_book/__init__.py;openlibrary/core/models.py;merge_remote_ids;AuthorRemoteIdConflictError;Author;ValueError,"SCOPE_CREEP: 15 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 21 circular dependency(ies) — tests [test_import_author_name_natural_order, test_import_author_name_natural_order, test_import_author_name_natural_order, test_import_author_name_natural_order, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_import_author_name_unchanged, test_build_query, test_author_importer_drops_honorifics, test_author_match_is_case_insensitive_for_names, test_first_match_ol_key, test_conflicting_ids_cause_error, test_second_match_remote_identifier, test_third_match_priority_name_and_dates, test_match_priority_alternate_names_and_dates, test_last_match_on_surname_and_dates, test_last_match_on_surname_and_dates_and_dates_are_required, test_birth_and_death_date_match_is_on_year_strings] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2,MINOR,weak_coverage,weak_coverage,1,1,0,False,9,0,False,False,0.1400,feature_request,"Implement an `icx_ping` module with `build_ping` and `parse_ping` behaviors, validate the specified parameter ranges, execute the device ping and report connection errors through module failure, parse",build_ping;parse_ping;run_commands;fail_json;ConnectionError,No contamination signals detected.
instance_NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,MINOR,weak_coverage,weak_coverage,1,3,0,False,12,0,False,False,0.1000,feature_request,"Implement a centralized token utility interface in `src/api/utils.js` under `utils.tokens` with methods for list, get, generate, update, delete, log, and getLastSeen, using the specified token records",src/api/utils.js;utils.tokens.list;utils.tokens.get;utils.tokens.generate;utils.tokens.update;utils.tokens.delete;utils.tokens.log;utils.tokens.getLastSeen;Date.now,No contamination signals detected.
instance_gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,MINOR,scope_creep,scope_creep,1,6,1,True,18,0,False,True,0.0800,feature_request,,,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 17 circular dependency(ies) — tests [TestEnvFlags/cluster_env, TestEnvFlags/cluster_env/nothing_set, TestEnvFlags/cluster_env/CLI_flag_is_set, TestEnvFlags/cluster_env/TELEPORT_SITE_set, TestEnvFlags/cluster_env/TELEPORT_CLUSTER_set, TestEnvFlags/cluster_env/TELEPORT_SITE_and_TELEPORT_CLUSTER_set,_prefer_TELEPORT_CLUSTER, TestEnvFlags/cluster_env/TELEPORT_SITE_and_TELEPORT_CLUSTER_and_CLI_flag_is_set,_prefer_CLI, TestEnvFlags/kube_cluster_env, TestEnvFlags/kube_cluster_env/nothing_set, TestEnvFlags/kube_cluster_env/CLI_flag_is_set, TestEnvFlags/kube_cluster_env/TELEPORT_KUBE_CLUSTER_set, TestEnvFlags/kube_cluster_env/TELEPORT_KUBE_CLUSTER_and_CLI_flag_is_set,_prefer_CLI, TestEnvFlags/teleport_home_env, TestEnvFlags/teleport_home_env/nothing_set, TestEnvFlags/teleport_home_env/CLI_flag_is_set, TestEnvFlags/teleport_home_env/TELEPORT_HOME_set, TestEnvFlags/teleport_home_env/TELEPORT_HOME_and_CLI_flag_is_set,_prefer_env] require UNRELATED patch hunks to pass."
instance_protonmail__webclients-5d2576632037d655c3b6a28e98cd157f7e9a5ce1,MINOR,weak_coverage,weak_coverage,1,22,0,False,5,0,False,False,0.1400,bug,"Always verify uploaded encrypted blocks inside `encryptBlock` by attempting decryption, control retries with `MAX_BLOCK_VERIFICATION_RETRIES` from `constants.ts`, notify `postNotifySentry` on the firs",constants.ts;initUploadFileWorker;workerController;worker;encryptBlock;postNotifySentry;useEarlyAccess;Environment,No contamination signals detected.
instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,MODERATE,test_mutation;wide_tests;weak_coverage,test_mutation,3,10,0,False,4,0,False,True,0.2400,enhancement,"Refactor Worksearch plugin requests to work with JSON instead of XML, add a `wt` parameter to `run_solr_query` that defaults to `json`, and process Solr facet data through tuple-based helpers (`proces",openlibrary/plugins/worksearch/code.py;run_solr_query;process_facet;process_facet_counts,No contamination signals detected.
instance_future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07,CLEAN,clean,clean,1,3,0,False,7,0,False,True,0.2400,bug,"Enforce parsing against an exact quoted five-field repoquery output format (`name`, `epoch`, `version`, `release`, `repository`), skip empty and clearly non-package lines, reject other malformed lines",config.toml;/home/vuls/.ssh/id_rsa,No contamination signals detected.
instance_future-architect__vuls-436341a4a522dc83eb8bddd1164b764c8dd6bc45,SEVERE,scope_creep;approach_lock;weak_coverage,scope_creep,3,23,17,True,16,0,False,True,0.1500,bug,"Update `config/os.go` with the specified Fedora, SUSE Enterprise, and macOS lifecycle data; extend the Windows release mappings in `windows.go`/`scanner/windows.go` for Windows 10 22H2, Windows 11 22H",config/os.go;windows.go;scanner/windows.go;GetEOL,"SCOPE_CREEP: 17 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 8 circular dependency(ies) — tests [TestEOL_IsStandardSupportEnded/Fedora_37_eol_since_2023-12-6, TestEOL_IsStandardSupportEnded/Fedora_38_supported, TestEOL_IsStandardSupportEnded/Fedora_40_supported, Test_windows_detectKBsFromKernelVersion/10.0.19045.2129, Test_windows_detectKBsFromKernelVersion/10.0.19045.2130, Test_windows_detectKBsFromKernelVersion/10.0.22621.1105, Test_windows_detectKBsFromKernelVersion/10.0.20348.1547, Test_windows_detectKBsFromKernelVersion/10.0.20348.9999] require UNRELATED patch hunks to pass."
instance_element-hq__element-web-fe14847bb9bb07cab1b9c6c54335ff22ca5e516a-vnan,MINOR,unclear_spec;weak_coverage,unclear_spec,2,11,0,False,15,0,False,False,0.4000,enhancement,"Refactor Voice Broadcast to a model-store-utils architecture by introducing `VoiceBroadcastRecording` for per-recording state, `VoiceBroadcastRecordingsStore` as a singleton cache/current-recording st",src/voice-broadcast/models/VoiceBroadcastRecording.ts;src/voice-broadcast/models/index.ts;src/voice-broadcast/stores/VoiceBroadcastRecordingsStore.ts;src/voice-broadcast/stores/index.ts;src/voice-broadcast/utils/startNewVoiceBroadcastRecording.ts;getByInfoEvent;getUnfilteredTimelineSet;stop;getRoomId;getId;state;setCurrent;getOrCreateRecording;startNewVoiceBroadcastRecording;VoiceBroadcastBody,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,SEVERE,approach_lock;scope_creep;unclear_spec;weak_coverage,approach_lock,4,11,6,True,1,0,False,False,0.4300,feature_request,"Populate the OS version in `setScanResultMeta` from `report.Metadata.OS.Name`, default it to an empty string when absent, append `:latest` to untagged `container_image` `ServerName`s, stop using `Opti",contrib/trivy/parser/v2/parser.go;detector/util.go;setScanResultMeta;isPkgCvesDetactable;DetectPkgCves;reuseScannedCves;ScanResult,SCOPE_CREEP: 6 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestParse] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-030b2e03525d68d74cb749959aac2d7f3fc0effa,MODERATE,scope_creep;test_mutation;unclear_spec,scope_creep,3,14,11,True,10,0,False,True,0.4700,bug,"Update the windowsReleases map in scanner/windows.go to add the latest cumulative KB revisions for kernel versions 10.0.19045, 10.0.22621, and 10.0.20348.",scanner/windows.go,SCOPE_CREEP: 11 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_NodeBB__NodeBB-f083cd559d69c16481376868c8da65172729c0ca-vnan,CLEAN,clean,clean,1,7,0,False,2,0,False,False,0.1000,enhancement,"Introduce getSortedSetMembersWithScores and getSortedSetsMembersWithScores in the MongoDB, PostgreSQL, and Redis sorted-set backends; keep the single-key behavior consistent with the multi-key per-key",src/database/mongo/sorted.js;src/database/postgres/sorted.js;src/database/redis/sorted.js;getSortedSetMembersWithScores;getSortedSetsMembersWithScores;getSortedSetMembers;getSortedSetsMembers,No contamination signals detected.
instance_navidrome__navidrome-66b74c81f115c78cb69910b0472eeb376750efc4,SEVERE,scope_creep;approach_lock,scope_creep,2,14,1,True,2,0,False,False,0.2000,bug,Introduce public `Encrypt` and `Decrypt` helpers in `utils/encrypt.go` that use AES-GCM with Base64 encoding and a 32-byte key; encrypt passwords on user create/update using a configured or fallback k,utils/encrypt.go;Encrypt;Decrypt;FindByUsernameWithPassword;UserRepository;model.User;context.Context,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 2 circular dependency(ies) — tests [TestPersistence, TestUtils] require UNRELATED patch hunks to pass."
instance_qutebrowser__qutebrowser-21b426b6a20ec1cc5ecad770730641750699757b-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,SEVERE,approach_lock;wide_tests;scope_creep;weak_coverage,wide_tests,4,10,1,True,3,1,True,True,0.0800,bug,"Replace the list-based storage with an internal `collections.OrderedDict` named `_vmap`, key scoped entries by their pattern, and update `__repr__`, `__iter__`, and `add` to use that mapping so duplic",__repr__;__iter__;add;Values;ScopedValue;OrderedDict,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; WIDE_TESTS: 1 UNRELATED tests beyond problem scope.; CROSS_REF: 1 circular dependency(ies) — tests [test_add_url_benchmark] require UNRELATED patch hunks to pass.
instance_element-hq__element-web-f3534b42df3dcfe36dc48bddbf14034085af6d30-vnan,CLEAN,clean,clean,1,3,0,False,6,0,False,False,0.1200,bug,"Handle the simultaneous `displayname` + `avatar_url` change in a `m.room.member` `join` update as a single localized message, add that exact message to the English translation bundle, and keep the exi",,No contamination signals detected.
instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237,MINOR,weak_coverage,weak_coverage,1,6,0,False,7,0,False,True,0.2000,bug,"Use `source_records` prefixes to make the year check source-aware, applying a centralized minimum year of 1400 only to seller sources `amazon` and `bwb`; have `validate_record(rec)` provide the full r",validate_record;PublicationYearTooOld,No contamination signals detected.
instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,MINOR,weak_coverage,weak_coverage,1,10,0,False,35,0,False,False,0.1800,bug,"Remove the `override_validation` parameter from `validate_record` and `load`, eliminate override-based conditional validation, and make promise-item detection via `source_records` entries starting wit",openlibrary/catalog/utils/__init__.py;load;validate_record;publication_year;published_in_future_year;get_missing_fields;publication_year_too_old;__str__;RequiredField;PublicationYearTooOld;PublishedInFutureYear;IndependentlyPublished;SourceNeedsISBN,No contamination signals detected.
instance_element-hq__element-web-53b42e321777a598aaf2bb3eab22d710569f83a8-vnan,CLEAN,clean,clean,1,7,0,False,8,0,False,False,0.1100,feature_request,"Add a RoomOptionsMenu entry to UIComponent with value ""UIComponent.roomOptionsMenu"", and gate rendering in RoomResultContextMenus, RoomHeader, and RoomTile using shouldShowComponent(UIComponent.RoomOp",shouldShowComponent;RoomResultContextMenus;RoomHeader;RoomTile;UIComponent,No contamination signals detected.
instance_internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,SEVERE,approach_lock;wide_tests;test_mutation;weak_coverage,weak_coverage,4,32,0,False,2,1,True,True,0.1600,feature_request,"Introduce an annotated seed format (AnnotatedSeedDict / AnnotatedSeed / AnnotatedSeedThing) for Thing-based seeds with a thing reference and notes field; extend Seed with from_json, to_db, and to_json",openlibrary/core/lists/model.py;lists.py;edit.html;add_seed;remove_seed;_index_of_seed;get_seeds;normalize_input_seed;from_json;to_db;to_json;AnnotatedSeedDict;Seed;ThingReferenceDict;List,WIDE_TESTS: 1 UNRELATED tests beyond problem scope.
instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,SEVERE,wide_tests;scope_creep,scope_creep,2,6,1,True,4,0,True,True,0.2000,bug,"Extend the `AmazonAPI` adapter's serialization to capture language `display_value` entries into a `languages` key, deduplicate them, ignore entries with `type` equal to `Original Language`, and adjust",clean_amazon_metadata_for_load;AmazonAPI,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; WIDE_TESTS: 1 OFF_TOPIC assertions beyond problem scope.
instance_gravitational__teleport-d6ffe82aaf2af1057b69c61bf9df777f5ab5635a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,CLEAN,clean,clean,1,5,0,False,78,0,False,True,0.0800,enhancement,"Replace the ad-hoc logic in lib/utils/parse with a predicate.Parser-backed AST and typed Expr nodes (for literals, variables, email.local, regexp.replace, regexp.match, and regexp.not_match), add Eval",lib/utils/parse/ast.go;lib/utils/parse/parse.go;parse.NewExpression;Expression.Interpolate;NewMatcher;NewExpression;validateExpr;parse;buildVarExpr;buildVarExprFromProperty;ApplyValueTraits;Evaluate;VarValue;email.local;regexp.replace,No contamination signals detected.
instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,MODERATE,wide_tests;weak_coverage,wide_tests,2,11,0,False,4,4,True,True,0.1500,bug,"Add a tab-owned pinning API on `AbstractTab` (`set_pinned` plus a `pinned_changed` signal), route all pin-state changes through that API instead of container-based pinning, have `TabbedBrowser` update",qutebrowser/browser/browsertab.py;qutebrowser/mainwindow/tabwidget.py;set_pinned;set_tab_pinned;AbstractTab;TabbedBrowser;TabWidget,WIDE_TESTS: 4 UNRELATED tests beyond problem scope.
instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,MINOR,weak_coverage,weak_coverage,1,2,0,False,1,0,False,False,0.2200,bug,"Add a new public helper `within_date_range` in `openlibrary/utils/dateutil.py` that checks whether a provided date or the current date falls within a month/day range independent of year, validate it f",openlibrary/utils/dateutil.py;within_date_range;datetime.datetime,No contamination signals detected.
instance_gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348,CLEAN,clean,clean,1,14,1,True,25,0,False,True,0.1600,enhancement,"Add a new multi-value `ServerNames` field alongside legacy `ServerName`; make `--host` accept a comma-separated list, split and deduplicate it into `ServerNames`, set `ServerName` to the first entry f",,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 23 circular dependency(ies) — tests [TestCheckKubeCluster/non-k8s_output_format, TestCheckKubeCluster/local_cluster,_valid_kube_cluster, TestCheckKubeCluster/local_cluster,_empty_kube_cluster, TestCheckKubeCluster/local_cluster,_empty_kube_cluster,_no_registered_kube_clusters, TestCheckKubeCluster/local_cluster,_invalid_kube_cluster, TestCheckKubeCluster/remote_cluster,_empty_kube_cluster, TestCheckKubeCluster/remote_cluster,_non-empty_kube_cluster, TestGenerateDatabaseKeys/database_certificate, TestGenerateDatabaseKeys/database_certificate_multiple_SANs, TestGenerateDatabaseKeys/mongodb_certificate, TestDatabaseServerResource/get_all_database_servers, TestDatabaseServerResource/get_specific_database_server, TestDatabaseServerResource/remove_database_server, TestTrimDurationSuffix/trim_minutes/seconds, TestTrimDurationSuffix/trim_seconds, TestTrimDurationSuffix/does_not_trim_non-zero_suffix, TestTrimDurationSuffix/does_not_trim_zero_in_the_middle, TestAuthSignKubeconfig/--proxy_specified, TestAuthSignKubeconfig/k8s_proxy_running_locally_with_public_addr, TestAuthSignKubeconfig/k8s_proxy_running_locally_without_public_addr, TestAuthSignKubeconfig/k8s_proxy_from_cluster_info, TestAuthSignKubeconfig/--kube-cluster_specified_with_valid_cluster, TestAuthSignKubeconfig/--kube-cluster_specified_with_invalid_cluster] require UNRELATED patch hunks to pass."
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,SEVERE,,,0,0,0,False,0,0,False,False,0.0000,,,,
instance_flipt-io__flipt-40007b9d97e3862bcef8c20ae6c87b22ea0627f0,MINOR,weak_coverage,weak_coverage,1,9,1,True,1,0,False,False,0.2400,feature_request,Extend GitHub authentication with an `allowed_teams` configuration and use GitHub team-membership checks during OAuth authentication. The original issue text suggests specifying teams in `ORG:TEAM` fo,,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_element-hq__element-web-44b98896a79ede48f5ad7ff22619a39d5f6ff03c-vnan,MINOR,weak_coverage,weak_coverage,1,13,1,True,5,0,False,False,0.2300,bug,"Move the Integration Manager section so it exists only in the Security settings area, gate its visibility on the widgets feature being enabled, show the manager name from configuration, and make the s",,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | should not render manage integrations section when widgets feature is disabled, test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | should render manage integrations sections, test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | should update integrations provisioning on toggle, test/components/views/settings/SetIntegrationManager-test.tsx | SetIntegrationManager | handles error when updating setting fails, test/components/views/settings/tabs/user/SecurityUserSettingsTab-test.tsx | <SecurityUserSettingsTab /> | renders security section] require UNRELATED patch hunks to pass."
instance_flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,MODERATE,wide_tests;weak_coverage,weak_coverage,2,33,30,True,6,1,True,False,0.0800,bug,"Introduce a public Delete(ref string) error method on SnapshotCache in internal/storage/fs/cache.go, and have the cache track fixed references provided at construction time so non-fixed refs can be re",internal/storage/fs/cache.go;Delete;SnapshotCache,"SCOPE_CREEP: 30 hunk(s) modify code unrelated to the problem description.; WIDE_TESTS: 1 UNRELATED tests beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [Test_SnapshotCache, TestSnapshotFromFS_Invalid, TestFS_Empty_Features_File, TestFS_YAML_Stream] require UNRELATED patch hunks to pass."
instance_navidrome__navidrome-3853c3318f67b41a9e4cb768618315ff77846fdb,MINOR,weak_coverage,weak_coverage,1,13,0,False,1,0,False,False,0.1700,enhancement,"Refactor `walkDirTree`, `isDirEmpty`, and `loadDir` to take `fs.FS`; route all filesystem operations in `walk_dir_tree` through that abstraction; fold `getRootFolderWalker` into `Scan`; and remove `ut",walkDirTree;isDirEmpty;loadDir;getRootFolderWalker;Scan;IsDirReadable;fs.FS;dirStats,No contamination signals detected.
instance_internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,SEVERE,approach_lock;wide_tests;scope_creep;weak_coverage,scope_creep,4,8,7,True,7,1,True,False,0.1000,enhancement,"Introduce `luqum_replace_child` in `openlibrary/solr/query_utils.py` to accept `parent`, `old_child`, and `new_child` as `Item`; support only `BaseOperation`, `Group`, and `Unary`; rebuild and reassig",openlibrary/solr/query_utils.py;luqum_parser;luqum_traverse;luqum_replace_child;Item;BaseOperation;Group;Unary;ValueError,"SCOPE_CREEP: 7 hunk(s) modify code unrelated to the problem description.; WIDE_TESTS: 1 UNRELATED tests beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [test_luqum_remove_child, test_luqum_remove_child, test_luqum_remove_child, test_luqum_remove_child] require UNRELATED patch hunks to pass."
instance_ansible__ansible-d72025be751c894673ba85caa063d835a0ad3a8c-v390e508d27db7a51eece36bb6d9698b63a5b638a,CLEAN,clean,clean,1,18,1,True,5,0,False,False,0.1400,bug,"Remove any static default for `enabled`; collect both system default switchport information and full interface sections during facts gathering; expose `sysdefs`, `enabled_def`, and `default_interfaces",lib/ansible/module_utils/network/nxos/config/interfaces/interfaces.py;lib/ansible/module_utils/network/nxos/facts/interfaces/interfaces.py;lib/ansible/module_utils/network/nxos/nxos.py;edit_config;default_enabled;render_system_defaults;default_intf_enabled;Interfaces;InterfacesFacts,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_flipt-io__flipt-c8d71ad7ea98d97546f01cce4ccb451dbcf37d3b,SEVERE,approach_lock,approach_lock,1,46,3,True,11,0,False,True,0.0900,bug,"Update `Validate` to validate by file name and contents and return a single multi-error-capable `error` with per-error file/line/column metadata; add `Unwrap(err error) ([]error, bool)` for accessing ",internal/cue/validate.go;internal/storage/fs/snapshot.go;valid_v1.yaml;valid.yaml;valid_segments_v2.yaml;Validate;SnapshotFromFS;SnapshotFromPaths;Unwrap;String;StoreSnapshot;storeSnapshot,SCOPE_CREEP: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [FuzzValidate] require UNRELATED patch hunks to pass.
instance_element-hq__element-web-6961c256035bed0b7640a6e5907652c806968478-vnan,MINOR,weak_coverage,weak_coverage,1,4,1,True,1,0,False,False,0.1000,bug,"Recognize the `m.login.registration_token` and `org.matrix.msc3231.login.registration_token` stages in the interactive auth flow, present a dedicated `RegistrationTokenAuthEntry` UI for entering the t",src/components/views/auth/InteractiveAuthEntryComponents.tsx;componentDidMount;render;submitAuthDict;onPhaseChange;onAuthFinished;RegistrationTokenAuthEntry;AccessibleButton,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test/components/views/auth/RegistrationToken-test.tsx | InteractiveAuthComponent | Should successfully complete a registration token flow] require UNRELATED patch hunks to pass.
instance_NodeBB__NodeBB-f2082d7de85eb62a70819f4f3396dd85626a0c0a-vd59a5728dfc977f44533186ace531248c2917516,SEVERE,approach_lock;scope_creep;weak_coverage,scope_creep,3,8,1,True,5,0,False,False,0.1500,enhancement,"Add Write API routes `GET /api/v3/posts/:pid/raw` and `GET /api/v3/posts/:pid/summary`, expose application-layer methods `getRaw(caller, { pid })` and `getSummary(caller, { pid })`, update client-faci",src/api/posts.js;src/controllers/write/posts.js;posts.getRawPost;posts.getPostSummaryByPid;getSummary;getRaw;Posts,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [test/posts.js | Post's socket methods should fail to get raw post because of privilege, test/posts.js | Post's socket methods should fail to get raw post because post is deleted, test/posts.js | Post's socket methods should allow privileged users to view the deleted post's raw content, test/posts.js | Post's socket methods should get raw post content, test/posts.js | Post's socket methods shold get post summary] require UNRELATED patch hunks to pass."
instance_navidrome__navidrome-d5df102f9f97c21715c756069c9e141da2a422dc,MINOR,unclear_spec,unclear_spec,1,7,0,False,1,0,False,False,0.4600,bug,"Add functional `Router.UpdateShare` and `Router.DeleteShare` handlers in `server/subsonic/sharing.go` that parse the request parameters, update or delete the share in persistence, enforce the required",server/subsonic/sharing.go;createShare;updateShare;deleteShare;Router.UpdateShare;Router.DeleteShare;utils.ParamTime;Router;responses.Subsonic;http.Request,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_protonmail__webclients-cba6ebbd0707caa524ffee51c62b197f6122c902,MINOR,scope_creep,scope_creep,1,21,20,True,1,0,False,False,0.1200,bug,"During `loadDevices`, when a device has an empty `name`, call `getLink(shareId, linkId)` to retrieve the root link's name and store that resolved name in the cache.",loadDevices;getDeviceByShareId;getLink;AbortSignal,SCOPE_CREEP: 20 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [src/app/store/_devices/useDevicesListing.test.tsx | useLinksState getLink should be call to get root link] require UNRELATED patch hunks to pass.
instance_navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9,MINOR,weak_coverage,weak_coverage,1,17,0,False,1,0,False,False,0.1000,enhancement,"Require `ExternalMetadata` to be passed into and stored by `NewArtwork` and all `Artwork` construction sites, use the stored dependency's `ArtistImage(ctx, id)` during artist-image retrieval, safely a",NewArtwork;ArtistImage;newArtistReader;fromExternalSource;PreCache;CoverArtID;ExternalMetadata;Artwork;artwork,No contamination signals detected.
instance_flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa,CLEAN,clean,clean,1,38,28,True,2,0,False,True,0.0800,bug,,,SCOPE_CREEP: 28 hunk(s) modify code unrelated to the problem description.
instance_protonmail__webclients-b387b24147e4b5ec3b482b8719ea72bee001462a,MINOR,weak_coverage,weak_coverage,1,13,0,False,11,0,False,False,0.1200,enhancement,"Return only the country value from `useMyCountry`, using `undefined` to represent the not-yet-available state, update consumers to rely on that single value instead of a loading flag, and adjust `Phon",useMyCountry.tsx;SetPhoneContainer.tsx;ForgotUsernameContainer.tsx;ResetPasswordContainer.tsx;SignupContainer.tsx;CustomStep.tsx;UsersOnboardingReplaceAccountPlaceholder.tsx;AccountRecoverySection.tsx;PhoneInput.tsx;useMyCountry;PhoneInput;SetPhoneContainer;ForgotUsernameContainer;ResetPasswordContainer;SignupContainer,No contamination signals detected.
